X,Y,Z
-130.883,81.712,-35.477
-129.927,81.374,-35.477
-128.973,81.030,-35.477
-128.021,80.680,-35.477
-127.070,80.324,-35.477
-126.122,79.963,-35.477
-125.176,79.596,-35.477
-124.232,79.224,-35.477
-123.290,78.845,-35.477
-122.350,78.460,-35.477
-121.413,78.070,-35.477
-120.478,77.674,-35.477
-119.546,77.271,-35.477
-118.616,76.863,-35.477
-117.688,76.448,-35.477
-116.764,76.028,-35.477
-115.841,75.601,-35.477
-114.922,75.167,-35.477
-114.005,74.728,-35.477
-113.092,74.282,-35.477
-112.181,73.830,-35.477
-111.273,73.371,-35.477
-110.369,72.906,-35.477
-109.467,72.435,-35.477
-108.569,71.956,-35.477
-107.675,71.471,-35.477
-106.783,70.980,-35.477
-105.895,70.481,-35.477
-105.011,69.976,-35.477
-104.131,69.464,-35.477
-103.255,68.945,-35.477
-102.382,68.419,-35.477
-101.513,67.885,-35.477
-100.649,67.345,-35.477
-99.789,66.798,-35.477
-98.933,66.243,-35.477
-98.082,65.681,-35.477
-97.235,65.111,-35.477
-96.393,64.534,-35.477
-95.556,63.950,-35.477
-94.724,63.358,-35.477
-93.897,62.758,-35.477
-93.076,62.151,-35.477
-92.260,61.535,-35.477
-91.449,60.912,-35.477
-90.644,60.281,-35.477
-89.845,59.642,-35.477
-89.053,58.995,-35.477
-88.266,58.340,-35.477
-87.486,57.677,-35.477
-86.713,57.005,-35.477
-85.946,56.325,-35.477
-85.186,55.637,-35.477
-84.434,54.940,-35.477
-83.689,54.234,-35.477
-82.952,53.520,-35.477
-82.222,52.798,-35.477
-81.501,52.067,-35.477
-80.788,51.326,-35.477
-80.084,50.578,-35.477
-79.389,49.820,-35.477
-78.702,49.053,-35.477
-78.025,48.278,-35.477
-77.358,47.494,-35.477
-76.701,46.700,-35.477
-76.054,45.898,-35.477
-75.417,45.086,-35.477
-74.792,44.265,-35.477
-74.177,43.436,-35.477
-73.574,42.597,-35.477
-72.983,41.749,-35.477
-72.405,40.892,-35.477
-71.838,40.027,-35.477
-71.285,39.152,-35.477
-70.745,38.268,-35.477
-70.218,37.376,-35.477
-69.706,36.474,-35.477
-69.208,35.564,-35.477
-68.725,34.646,-35.477
-68.257,33.718,-35.477
-67.804,32.783,-35.477
-67.368,31.839,-35.477
-66.947,30.888,-35.477
-66.544,29.928,-35.477
-66.158,28.961,-35.477
-65.789,27.987,-35.477
-65.438,27.005,-35.477
-65.105,26.017,-35.477
-64.791,25.022,-35.477
-64.497,24.020,-35.477
-64.221,23.013,-35.477
-63.965,22.000,-35.477
-63.729,20.982,-35.477
-63.513,19.959,-35.477
-63.318,18.931,-35.477
-63.144,17.899,-35.477
-62.991,16.864,-35.477
-62.859,15.826,-35.477
-62.742,14.785,-35.477
-62.656,13.741,-35.477
-62.590,12.696,-35.477
-62.546,11.649,-35.477
-62.523,10.602,-35.477
-62.522,9.555,-35.477
-62.541,8.507,-35.477
-62.582,7.461,-35.477
-62.644,6.415,-35.477
-62.728,5.371,-35.477
-62.841,4.330,-35.477
-62.970,3.291,-35.477
-63.120,2.255,-35.477
-63.291,1.223,-35.477
-63.483,0.195,-35.477
-63.695,-0.829,-35.477
-63.928,-1.848,-35.477
-64.181,-2.862,-35.477
-64.454,-3.870,-35.477
-64.746,-4.872,-35.477
-65.057,-5.868,-35.477
-65.387,-6.858,-35.477
-65.735,-7.840,-35.477
-66.101,-8.816,-35.477
-66.485,-9.784,-35.477
-66.886,-10.745,-35.477
-67.304,-11.698,-35.477
-67.738,-12.642,-35.477
-68.188,-13.579,-35.477
-68.654,-14.507,-35.477
-69.135,-15.427,-35.477
-69.631,-16.339,-35.477
-70.141,-17.241,-35.477
-70.665,-18.135,-35.477
-71.203,-19.020,-35.477
-71.755,-19.896,-35.477
-72.319,-20.763,-35.477
-72.896,-21.622,-35.477
-73.485,-22.471,-35.477
-74.086,-23.311,-35.477
-74.699,-24.142,-35.477
-75.323,-24.964,-35.477
-75.958,-25.777,-35.477
-76.603,-26.581,-35.477
-77.259,-27.375,-35.477
-77.925,-28.161,-35.477
-78.600,-28.938,-35.477
-79.285,-29.706,-35.477
-79.979,-30.465,-35.477
-80.682,-31.215,-35.477
-81.394,-31.956,-35.477
-82.114,-32.689,-35.477
-82.842,-33.413,-35.477
-83.578,-34.128,-35.477
-84.322,-34.835,-35.477
-85.073,-35.533,-35.477
-85.832,-36.222,-35.477
-86.597,-36.904,-35.477
-87.370,-37.577,-35.477
-88.149,-38.241,-35.477
-88.935,-38.898,-35.477
-89.726,-39.546,-35.477
-90.524,-40.186,-35.477
-91.328,-40.818,-35.477
-92.138,-41.443,-35.477
-92.953,-42.059,-35.477
-93.774,-42.668,-35.477
-94.600,-43.268,-35.477
-95.431,-43.862,-35.477
-96.268,-44.447,-35.477
-97.109,-45.025,-35.477
-97.955,-45.596,-35.477
-98.805,-46.159,-35.477
-99.660,-46.715,-35.477
-100.520,-47.264,-35.477
-101.384,-47.805,-35.477
-102.252,-48.339,-35.477
-103.124,-48.867,-35.477
-104.000,-49.387,-35.477
-104.879,-49.900,-35.477
-105.763,-50.406,-35.477
-106.650,-50.906,-35.477
-107.541,-51.398,-35.477
-108.435,-51.884,-35.477
-109.333,-52.364,-35.477
-110.234,-52.836,-35.477
-111.138,-53.302,-35.477
-112.045,-53.762,-35.477
-112.955,-54.215,-35.477
-113.869,-54.662,-35.477
-114.785,-55.102,-35.477
-115.704,-55.536,-35.477
-116.625,-55.964,-35.477
-117.550,-56.386,-35.477
-118.477,-56.801,-35.477
-119.407,-57.210,-35.477
-120.339,-57.614,-35.477
-121.273,-58.011,-35.477
-122.210,-58.402,-35.477
-123.149,-58.788,-35.477
-124.091,-59.167,-35.477
-125.035,-59.541,-35.477
-125.980,-59.909,-35.477
-126.928,-60.271,-35.477
-127.878,-60.627,-35.477
-128.830,-60.978,-35.477
-129.784,-61.323,-35.477
-130.740,-61.662,-35.477
-131.698,-61.996,-35.477
-132.657,-62.324,-35.477
-133.619,-62.647,-35.477
-134.582,-62.964,-35.477
-135.546,-63.276,-35.477
-136.513,-63.582,-35.477
-137.480,-63.883,-35.477
-138.450,-64.179,-35.477
-139.421,-64.469,-35.477
-140.393,-64.754,-35.477
-141.367,-65.034,-35.477
-142.343,-65.309,-35.477
-143.319,-65.578,-35.477
-144.297,-65.842,-35.477
-145.277,-66.101,-35.477
-146.257,-66.355,-35.477
-147.239,-66.604,-35.477
-148.222,-66.848,-35.477
-149.206,-67.086,-35.477
-150.192,-67.320,-35.477
-151.178,-67.549,-35.477
-152.166,-67.772,-35.477
-153.154,-67.991,-35.477
-154.144,-68.205,-35.477
-155.134,-68.414,-35.477
-156.126,-68.618,-35.477
-157.118,-68.817,-35.477
-158.112,-69.011,-35.477
-159.106,-69.200,-35.477
-160.101,-69.385,-35.477
-161.097,-69.564,-35.477
-162.094,-69.739,-35.477
-162.259,-69.768,-35.477
-162.258,-69.771,-35.477
-161.884,-69.637,-35.477
-161.614,-69.807,-35.477
-161.330,-70.275,-35.477
-160.976,-70.878,-35.477
-160.556,-71.536,-35.477
-160.381,-72.714,-35.477
-160.740,-171.682,-35.477
-160.964,-171.562,-35.477
-161.049,-171.344,-35.477
-160.997,-171.029,-35.477
-160.842,-170.615,-35.477
-160.636,-170.100,-35.477
-160.418,-169.953,-35.477
160.792,-170.492,-35.477
160.965,-170.933,-35.477
161.048,-171.272,-35.477
160.999,-171.515,-35.477
160.810,-171.661,-35.477
160.486,-171.712,-35.477
160.381,-170.714,-35.477
160.556,-71.536,-35.477
160.976,-70.878,-35.477
161.330,-70.275,-35.477
161.614,-69.806,-35.477
161.884,-69.636,-35.477
162.259,-69.770,-35.477
162.260,-69.767,-35.477
162.096,-69.740,-35.477
161.099,-69.565,-35.477
160.103,-69.385,-35.477
159.108,-69.200,-35.477
158.114,-69.011,-35.477
157.120,-68.817,-35.477
156.128,-68.618,-35.477
155.136,-68.414,-35.477
154.145,-68.205,-35.477
153.156,-67.991,-35.477
152.167,-67.773,-35.477
151.180,-67.549,-35.477
150.193,-67.321,-35.477
149.208,-67.087,-35.477
148.224,-66.848,-35.477
147.241,-66.604,-35.477
146.259,-66.356,-35.477
145.278,-66.102,-35.477
144.299,-65.843,-35.477
143.321,-65.579,-35.477
142.344,-65.309,-35.477
141.369,-65.035,-35.477
140.395,-64.755,-35.477
139.422,-64.470,-35.477
138.452,-64.180,-35.477
137.482,-63.884,-35.477
136.514,-63.583,-35.477
135.548,-63.276,-35.477
134.583,-62.965,-35.477
133.620,-62.647,-35.477
132.659,-62.325,-35.477
131.699,-61.996,-35.477
130.742,-61.663,-35.477
129.786,-61.323,-35.477
128.832,-60.978,-35.477
127.880,-60.628,-35.477
126.930,-60.271,-35.477
125.982,-59.909,-35.477
125.036,-59.542,-35.477
124.092,-59.168,-35.477
123.151,-58.788,-35.477
122.212,-58.403,-35.477
121.275,-58.012,-35.477
120.340,-57.614,-35.477
119.408,-57.211,-35.477
118.478,-56.802,-35.477
117.551,-56.386,-35.477
116.627,-55.965,-35.477
115.705,-55.537,-35.477
114.786,-55.103,-35.477
113.870,-54.662,-35.477
112.957,-54.216,-35.477
112.047,-53.763,-35.477
111.139,-53.303,-35.477
110.235,-52.837,-35.477
109.334,-52.364,-35.477
108.437,-51.885,-35.477
107.542,-51.399,-35.477
106.652,-50.906,-35.477
105.764,-50.407,-35.477
104.881,-49.901,-35.477
104.001,-49.388,-35.477
103.125,-48.867,-35.477
102.253,-48.340,-35.477
101.385,-47.806,-35.477
100.521,-47.265,-35.477
99.662,-46.716,-35.477
98.807,-46.160,-35.477
97.956,-45.597,-35.477
97.110,-45.026,-35.477
96.269,-44.448,-35.477
95.433,-43.863,-35.477
94.601,-43.269,-35.477
93.775,-42.669,-35.477
92.955,-42.060,-35.477
92.139,-41.444,-35.477
91.330,-40.819,-35.477
90.526,-40.187,-35.477
89.728,-39.547,-35.477
88.936,-38.899,-35.477
88.150,-38.242,-35.477
87.371,-37.578,-35.477
86.599,-36.905,-35.477
85.833,-36.224,-35.477
85.075,-35.534,-35.477
84.323,-34.836,-35.477
83.580,-34.129,-35.477
82.843,-33.414,-35.477
82.115,-32.690,-35.477
81.395,-31.958,-35.477
80.684,-31.216,-35.477
79.981,-30.466,-35.477
79.286,-29.707,-35.477
78.602,-28.939,-35.477
77.926,-28.162,-35.477
77.260,-27.377,-35.477
76.604,-26.582,-35.477
75.959,-25.778,-35.477
75.324,-24.965,-35.477
74.700,-24.143,-35.477
74.087,-23.312,-35.477
73.486,-22.472,-35.477
72.897,-21.623,-35.477
72.320,-20.765,-35.477
71.756,-19.898,-35.477
71.204,-19.022,-35.477
70.666,-18.137,-35.477
70.142,-17.243,-35.477
69.631,-16.340,-35.477
69.136,-15.429,-35.477
68.654,-14.509,-35.477
68.189,-13.581,-35.477
67.739,-12.644,-35.477
67.304,-11.699,-35.477
66.887,-10.746,-35.477
66.486,-9.786,-35.477
66.102,-8.818,-35.477
65.736,-7.842,-35.477
65.388,-6.859,-35.477
65.058,-5.870,-35.477
64.747,-4.874,-35.477
64.455,-3.872,-35.477
64.182,-2.863,-35.477
63.929,-1.850,-35.477
63.696,-0.831,-35.477
63.483,0.193,-35.477
63.291,1.221,-35.477
63.120,2.254,-35.477
62.970,3.289,-35.477
62.841,4.328,-35.477
62.728,5.369,-35.477
62.645,6.413,-35.477
62.582,7.459,-35.477
62.541,8.506,-35.477
62.522,9.553,-35.477
62.523,10.600,-35.477
62.546,11.648,-35.477
62.590,12.694,-35.477
62.655,13.740,-35.477
62.742,14.783,-35.477
62.859,15.824,-35.477
62.991,16.862,-35.477
63.144,17.898,-35.477
63.318,18.929,-35.477
63.513,19.957,-35.477
63.729,20.980,-35.477
63.965,21.998,-35.477
64.220,23.011,-35.477
64.496,24.019,-35.477
64.791,25.020,-35.477
65.105,26.015,-35.477
65.437,27.004,-35.477
65.788,27.985,-35.477
66.157,28.960,-35.477
66.543,29.927,-35.477
66.947,30.886,-35.477
67.367,31.838,-35.477
67.803,32.781,-35.477
68.256,33.717,-35.477
68.724,34.644,-35.477
69.207,35.563,-35.477
69.705,36.473,-35.477
70.218,37.374,-35.477
70.744,38.267,-35.477
71.284,39.150,-35.477
71.837,40.025,-35.477
72.404,40.891,-35.477
72.982,41.748,-35.477
73.573,42.596,-35.477
74.176,43.434,-35.477
74.791,44.264,-35.477
75.416,45.085,-35.477
76.053,45.896,-35.477
76.700,46.699,-35.477
77.357,47.492,-35.477
78.024,48.277,-35.477
78.701,49.052,-35.477
79.387,49.819,-35.477
80.083,50.576,-35.477
80.787,51.325,-35.477
81.500,52.065,-35.477
82.221,52.797,-35.477
82.951,53.519,-35.477
83.688,54.233,-35.477
84.433,54.938,-35.477
85.185,55.635,-35.477
85.945,56.324,-35.477
86.711,57.004,-35.477
87.485,57.675,-35.477
88.265,58.339,-35.477
89.051,58.994,-35.477
89.844,59.641,-35.477
90.643,60.280,-35.477
91.448,60.911,-35.477
92.258,61.534,-35.477
93.074,62.150,-35.477
93.896,62.757,-35.477
94.723,63.357,-35.477
95.555,63.949,-35.477
96.392,64.533,-35.477
97.234,65.110,-35.477
98.080,65.680,-35.477
98.932,66.242,-35.477
99.787,66.797,-35.477
100.648,67.344,-35.477
101.512,67.885,-35.477
102.380,68.418,-35.477
103.253,68.944,-35.477
104.130,69.463,-35.477
105.010,69.975,-35.477
105.894,70.481,-35.477
106.782,70.979,-35.477
107.673,71.471,-35.477
108.568,71.956,-35.477
109.466,72.434,-35.477
110.367,72.906,-35.477
111.272,73.371,-35.477
112.179,73.829,-35.477
113.090,74.281,-35.477
114.004,74.727,-35.477
114.920,75.167,-35.477
115.840,75.600,-35.477
116.762,76.027,-35.477
117.687,76.448,-35.477
118.614,76.862,-35.477
119.544,77.271,-35.477
120.477,77.673,-35.477
121.412,78.069,-35.477
122.349,78.460,-35.477
123.288,78.844,-35.477
124.230,79.223,-35.477
125.174,79.596,-35.477
126.120,79.963,-35.477
127.069,80.324,-35.477
128.019,80.679,-35.477
128.971,81.029,-35.477
129.926,81.373,-35.477
130.882,81.712,-35.477
131.840,82.045,-35.477
132.799,82.372,-35.477
133.761,82.694,-35.477
134.724,83.011,-35.477
135.689,83.322,-35.477
136.656,83.627,-35.477
137.624,83.927,-35.477
138.593,84.222,-35.477
139.565,84.512,-35.477
140.537,84.796,-35.477
141.511,85.075,-35.477
142.487,85.349,-35.477
143.464,85.618,-35.477
144.442,85.881,-35.477
145.422,86.139,-35.477
146.402,86.392,-35.477
147.384,86.640,-35.477
148.368,86.883,-35.477
149.352,87.121,-35.477
150.337,87.354,-35.477
151.324,87.582,-35.477
152.312,87.805,-35.477
153.301,88.023,-35.477
154.290,88.236,-35.477
155.281,88.444,-35.477
156.273,88.647,-35.477
157.265,88.846,-35.477
158.259,89.039,-35.477
159.253,89.228,-35.477
160.248,89.413,-35.477
161.243,89.503,-35.477
162.236,89.643,-35.477
161.850,89.400,-35.477
161.631,88.917,-35.477
161.745,88.399,-35.477
161.751,88.389,-35.477
161.842,88.437,-35.477
162.577,88.184,-35.477
162.415,88.139,-35.511
162.035,88.158,-35.511
161.072,88.153,-35.511
160.097,88.109,-35.511
159.117,88.041,-35.511
158.881,88.041,-35.511
-160.490,88.130,-35.511
-161.461,88.162,-35.511
-161.775,88.793,-35.511
-161.418,89.286,-35.511
-160.456,89.104,-35.511
-159.481,88.943,-35.511
-158.499,88.794,-35.511
-157.513,88.651,-35.511
-156.525,88.512,-35.511
-155.534,88.374,-35.511
-154.542,88.238,-35.511
-153.549,88.101,-35.511
-152.557,87.962,-35.511
-152.555,87.964,-35.511
-151.571,87.741,-35.511
-150.586,87.515,-35.511
-149.602,87.285,-35.511
-148.620,87.049,-35.511
-147.638,86.808,-35.511
-146.658,86.562,-35.511
-145.679,86.311,-35.511
-144.701,86.055,-35.511
-143.725,85.794,-35.511
-142.750,85.528,-35.511
-141.776,85.256,-35.511
-140.804,84.980,-35.511
-139.833,84.698,-35.511
-138.864,84.411,-35.511
-137.896,84.119,-35.511
-136.930,83.821,-35.511
-135.965,83.518,-35.511
-135.002,83.210,-35.511
-134.041,82.896,-35.511
-133.081,82.577,-35.511
-132.123,82.252,-35.511
-131.167,81.922,-35.511
-130.213,81.587,-35.511
-129.260,81.246,-35.511
-128.310,80.899,-35.511
-127.361,80.547,-35.511
-126.415,80.189,-35.511
-125.470,79.825,-35.511
-124.528,79.456,-35.511
-123.588,79.081,-35.511
-122.651,78.700,-35.511
-121.715,78.313,-35.511
-120.782,77.920,-35.511
-119.851,77.521,-35.511
-118.923,77.117,-35.511
-117.997,76.706,-35.511
-117.074,76.289,-35.511
-116.154,75.866,-35.511
-115.236,75.437,-35.511
-114.322,75.002,-35.511
-113.410,74.561,-35.511
-112.501,74.113,-35.511
-111.595,73.659,-35.511
-110.692,73.198,-35.511
-109.792,72.731,-35.511
-108.896,72.258,-35.511
-108.003,71.778,-35.511
-107.113,71.291,-35.511
-106.227,70.798,-35.511
-105.344,70.298,-35.511
-104.466,69.791,-35.511
-103.591,69.278,-35.511
-102.720,68.757,-35.511
-101.852,68.230,-35.511
-100.990,67.695,-35.511
-100.131,67.154,-35.511
-99.276,66.605,-35.511
-98.427,66.049,-35.511
-97.581,65.486,-35.511
-96.741,64.916,-35.511
-95.905,64.338,-35.511
-95.074,63.753,-35.511
-94.248,63.161,-35.511
-93.428,62.561,-35.511
-92.612,61.953,-35.511
-91.803,61.338,-35.511
-90.999,60.714,-35.511
-90.201,60.083,-35.511
-89.409,59.445,-35.511
-88.623,58.798,-35.511
-87.843,58.143,-35.511
-87.070,57.481,-35.511
-86.304,56.810,-35.511
-85.544,56.131,-35.511
-84.792,55.444,-35.511
-84.047,54.748,-35.511
-83.309,54.044,-35.511
-82.580,53.332,-35.511
-81.858,52.611,-35.511
-81.144,51.882,-35.511
-80.439,51.145,-35.511
-79.742,50.398,-35.511
-79.055,49.644,-35.511
-78.376,48.880,-35.511
-77.707,48.108,-35.511
-77.048,47.327,-35.511
-76.398,46.538,-35.511
-75.759,45.739,-35.511
-75.131,44.932,-35.511
-74.513,44.117,-35.511
-73.907,43.292,-35.511
-73.312,42.459,-35.511
-72.729,41.617,-35.511
-72.158,40.766,-35.511
-71.599,39.907,-35.511
-71.053,39.039,-35.511
-70.521,38.163,-35.511
-70.002,37.278,-35.511
-69.497,36.385,-35.511
-69.006,35.483,-35.511
-68.529,34.573,-35.511
-68.068,33.655,-35.511
-67.622,32.729,-35.511
-67.192,31.796,-35.511
-66.778,30.855,-35.511
-66.380,29.906,-35.511
-65.999,28.950,-35.511
-65.635,27.987,-35.511
-65.289,27.018,-35.511
-64.960,26.042,-35.511
-64.650,25.059,-35.511
-64.359,24.071,-35.511
-64.086,23.077,-35.511
-63.832,22.078,-35.511
-63.598,21.074,-35.511
-63.384,20.065,-35.511
-63.189,19.051,-35.511
-63.015,18.034,-35.511
-62.862,17.014,-35.511
-62.728,15.990,-35.511
-62.616,14.964,-35.511
-62.525,13.936,-35.511
-62.454,12.906,-35.511
-62.405,11.875,-35.511
-62.377,10.842,-35.511
-62.370,9.810,-35.511
-62.385,8.777,-35.511
-62.421,7.745,-35.511
-62.478,6.714,-35.511
-62.556,5.685,-35.511
-62.655,4.657,-35.511
-62.775,3.632,-35.511
-62.916,2.610,-35.511
-63.077,1.590,-35.511
-63.259,0.575,-35.511
-63.461,-0.437,-35.511
-63.682,-1.444,-35.511
-63.924,-2.447,-35.511
-64.184,-3.444,-35.511
-64.464,-4.436,-35.511
-64.763,-5.422,-35.511
-65.079,-6.402,-35.511
-65.414,-7.376,-35.511
-65.767,-8.343,-35.511
-66.137,-9.303,-35.511
-66.525,-10.257,-35.511
-66.928,-11.202,-35.511
-67.349,-12.141,-35.511
-67.785,-13.072,-35.511
-68.236,-13.994,-35.511
-68.703,-14.909,-35.511
-69.185,-15.816,-35.511
-69.681,-16.715,-35.511
-70.191,-17.605,-35.511
-70.715,-18.487,-35.511
-71.253,-19.360,-35.511
-71.803,-20.225,-35.511
-72.367,-21.081,-35.511
-72.942,-21.928,-35.511
-73.530,-22.767,-35.511
-74.129,-23.597,-35.511
-74.739,-24.418,-35.511
-75.361,-25.231,-35.511
-75.994,-26.035,-35.511
-76.637,-26.830,-35.511
-77.290,-27.616,-35.511
-77.953,-28.394,-35.511
-78.625,-29.163,-35.511
-79.307,-29.923,-35.511
-79.998,-30.674,-35.511
-80.698,-31.417,-35.511
-81.406,-32.152,-35.511
-82.123,-32.878,-35.511
-82.848,-33.595,-35.511
-83.580,-34.305,-35.511
-84.321,-35.005,-35.511
-85.068,-35.698,-35.511
-85.823,-36.382,-35.511
-86.585,-37.058,-35.511
-87.354,-37.726,-35.511
-88.130,-38.386,-35.511
-88.912,-39.037,-35.511
-89.700,-39.681,-35.511
-90.494,-40.317,-35.511
-91.294,-40.945,-35.511
-92.100,-41.565,-35.511
-92.912,-42.178,-35.511
-93.729,-42.783,-35.511
-94.552,-43.380,-35.511
-95.379,-43.970,-35.511
-96.212,-44.552,-35.511
-97.050,-45.127,-35.511
-97.892,-45.695,-35.511
-98.739,-46.255,-35.511
-99.591,-46.808,-35.511
-100.447,-47.354,-35.511
-101.307,-47.893,-35.511
-102.172,-48.425,-35.511
-103.040,-48.950,-35.511
-103.913,-49.468,-35.511
-104.789,-49.979,-35.511
-105.669,-50.483,-35.511
-106.553,-50.981,-35.511
-107.440,-51.471,-35.511
-108.331,-51.956,-35.511
-109.226,-52.433,-35.511
-110.123,-52.904,-35.511
-111.024,-53.369,-35.511
-111.928,-53.827,-35.511
-112.835,-54.279,-35.511
-113.745,-54.724,-35.511
-114.658,-55.163,-35.511
-115.574,-55.596,-35.511
-116.493,-56.023,-35.511
-117.414,-56.444,-35.511
-118.338,-56.858,-35.511
-119.265,-57.266,-35.511
-120.194,-57.669,-35.511
-121.126,-58.065,-35.511
-122.060,-58.456,-35.511
-122.996,-58.841,-35.511
-123.934,-59.219,-35.511
-124.875,-59.592,-35.511
-125.818,-59.960,-35.511
-126.763,-60.321,-35.511
-127.711,-60.677,-35.511
-128.660,-61.027,-35.511
-129.611,-61.372,-35.511
-130.564,-61.711,-35.511
-131.519,-62.045,-35.511
-132.476,-62.373,-35.511
-133.434,-62.695,-35.511
-134.395,-63.012,-35.511
-135.357,-63.324,-35.511
-136.320,-63.630,-35.511
-137.286,-63.931,-35.511
-138.253,-64.227,-35.511
-139.221,-64.517,-35.511
-140.191,-64.802,-35.511
-141.162,-65.082,-35.511
-142.135,-65.357,-35.511
-143.109,-65.626,-35.511
-144.085,-65.891,-35.511
-145.062,-66.150,-35.511
-146.040,-66.404,-35.511
-147.019,-66.653,-35.511
-148.000,-66.897,-35.511
-148.982,-67.136,-35.511
-149.964,-67.370,-35.511
-150.949,-67.599,-35.511
-151.934,-67.823,-35.511
-152.920,-68.042,-35.511
-153.907,-68.257,-35.511
-154.896,-68.466,-35.511
-155.885,-68.670,-35.511
-156.875,-68.870,-35.511
-157.866,-69.065,-35.511
-158.858,-69.255,-35.511
-159.851,-69.440,-35.511
-160.845,-69.620,-35.511
-161.840,-69.796,-35.511
-162.127,-69.845,-35.511
-162.127,-69.850,-35.511
-161.957,-69.824,-35.511
-161.708,-70.152,-35.511
-161.382,-70.701,-35.511
-160.983,-71.342,-35.511
-160.526,-72.017,-35.511
-160.347,-72.574,-35.511
-160.723,-171.590,-35.511
-160.935,-171.529,-35.511
-160.975,-171.353,-35.511
-160.870,-171.048,-35.511
-160.673,-170.619,-35.511
-160.441,-170.082,-35.511
-159.618,-169.929,-35.511
160.615,-170.492,-35.511
160.826,-170.949,-35.511
160.960,-171.287,-35.511
160.962,-171.496,-35.511
160.794,-171.583,-35.511
160.457,-171.582,-35.511
160.347,-170.574,-35.511
160.526,-72.017,-35.511
160.983,-71.342,-35.511
161.382,-70.701,-35.511
161.708,-70.152,-35.511
161.957,-69.823,-35.511
162.128,-69.848,-35.511
162.128,-69.844,-35.511
161.841,-69.796,-35.511
160.847,-69.620,-35.511
159.853,-69.440,-35.511
158.860,-69.255,-35.511
157.868,-69.065,-35.511
156.877,-68.870,-35.511
155.887,-68.671,-35.511
154.897,-68.466,-35.511
153.909,-68.257,-35.511
152.922,-68.043,-35.511
151.935,-67.824,-35.511
150.950,-67.600,-35.511
149.966,-67.371,-35.511
148.983,-67.137,-35.511
148.001,-66.898,-35.511
147.021,-66.654,-35.511
146.041,-66.405,-35.511
145.063,-66.150,-35.511
144.086,-65.891,-35.511
143.111,-65.627,-35.511
142.137,-65.357,-35.511
141.164,-65.083,-35.511
140.192,-64.803,-35.511
139.222,-64.518,-35.511
138.254,-64.227,-35.511
137.287,-63.932,-35.511
136.322,-63.631,-35.511
135.358,-63.324,-35.511
134.396,-63.013,-35.511
133.436,-62.696,-35.511
132.477,-62.373,-35.511
131.520,-62.045,-35.511
130.566,-61.712,-35.511
129.612,-61.373,-35.511
128.661,-61.028,-35.511
127.712,-60.678,-35.511
126.765,-60.322,-35.511
125.820,-59.960,-35.511
124.877,-59.593,-35.511
123.936,-59.220,-35.511
122.997,-58.841,-35.511
122.061,-58.457,-35.511
121.127,-58.066,-35.511
120.195,-57.670,-35.511
119.266,-57.267,-35.511
118.340,-56.859,-35.511
117.416,-56.444,-35.511
116.494,-56.024,-35.511
115.576,-55.597,-35.511
114.660,-55.164,-35.511
113.747,-54.725,-35.511
112.837,-54.279,-35.511
111.930,-53.828,-35.511
111.026,-53.370,-35.511
110.125,-52.905,-35.511
109.227,-52.434,-35.511
108.333,-51.956,-35.511
107.442,-51.472,-35.511
106.554,-50.981,-35.511
105.671,-50.484,-35.511
104.790,-49.980,-35.511
103.914,-49.469,-35.511
103.041,-48.951,-35.511
102.173,-48.426,-35.511
101.308,-47.894,-35.511
100.448,-47.355,-35.511
99.592,-46.809,-35.511
98.741,-46.256,-35.511
97.894,-45.696,-35.511
97.051,-45.128,-35.511
96.214,-44.553,-35.511
95.381,-43.971,-35.511
94.553,-43.381,-35.511
93.731,-42.784,-35.511
92.913,-42.179,-35.511
92.102,-41.566,-35.511
91.296,-40.946,-35.511
90.495,-40.318,-35.511
89.701,-39.682,-35.511
88.913,-39.038,-35.511
88.131,-38.387,-35.511
87.355,-37.727,-35.511
86.587,-37.059,-35.511
85.825,-36.383,-35.511
85.070,-35.699,-35.511
84.322,-35.006,-35.511
83.582,-34.306,-35.511
82.849,-33.597,-35.511
82.124,-32.879,-35.511
81.407,-32.153,-35.511
80.699,-31.419,-35.511
79.999,-30.676,-35.511
79.308,-29.924,-35.511
78.626,-29.164,-35.511
77.954,-28.395,-35.511
77.291,-27.617,-35.511
76.638,-26.831,-35.511
75.995,-26.036,-35.511
75.362,-25.232,-35.511
74.740,-24.420,-35.511
74.130,-23.598,-35.511
73.531,-22.768,-35.511
72.943,-21.930,-35.511
72.367,-21.082,-35.511
71.804,-20.226,-35.511
71.254,-19.361,-35.511
70.716,-18.488,-35.511
70.192,-17.606,-35.511
69.682,-16.716,-35.511
69.186,-15.818,-35.511
68.704,-14.911,-35.511
68.237,-13.996,-35.511
67.785,-13.073,-35.511
67.349,-12.142,-35.511
66.929,-11.204,-35.511
66.525,-10.258,-35.511
66.138,-9.305,-35.511
65.768,-8.345,-35.511
65.415,-7.378,-35.511
65.080,-6.404,-35.511
64.763,-5.424,-35.511
64.465,-4.438,-35.511
64.185,-3.446,-35.511
63.924,-2.448,-35.511
63.683,-1.446,-35.511
63.461,-0.439,-35.511
63.259,0.573,-35.511
63.077,1.589,-35.511
62.916,2.608,-35.511
62.775,3.630,-35.511
62.655,4.656,-35.511
62.556,5.683,-35.511
62.478,6.713,-35.511
62.421,7.744,-35.511
62.385,8.776,-35.511
62.370,9.808,-35.511
62.377,10.841,-35.511
62.405,11.873,-35.511
