X,Y,Z
165.7454,-57.8308,-31.2014
164.7506,-57.6451,-31.2014
163.7568,-57.4537,-31.2014
162.7640,-57.2566,-31.2014
161.7723,-57.0539,-31.2014
160.7818,-56.8454,-31.2014
159.7924,-56.6311,-31.2014
158.8042,-56.4111,-31.2014
157.8173,-56.1852,-31.2014
156.8316,-55.9536,-31.2014
155.8473,-55.7160,-31.2014
154.8643,-55.4725,-31.2014
153.8828,-55.2231,-31.2014
152.9027,-54.9677,-31.2014
151.9241,-54.7064,-31.2014
150.9470,-54.4389,-31.2014
149.9716,-54.1654,-31.2014
148.9978,-53.8858,-31.2014
148.0257,-53.6001,-31.2014
147.0553,-53.3081,-31.2014
146.0867,-53.0099,-31.2014
145.1200,-52.7054,-31.2014
144.1551,-52.3946,-31.2014
143.1923,-52.0775,-31.2014
142.2314,-51.7539,-31.2014
141.2726,-51.4239,-31.2014
140.3160,-51.0874,-31.2014
139.3616,-50.7443,-31.2014
138.4094,-50.3947,-31.2014
137.4596,-50.0383,-31.2014
136.5121,-49.6753,-31.2014
135.5672,-49.3055,-31.2014
134.6248,-48.9289,-31.2014
133.6850,-48.5455,-31.2014
132.7478,-48.1551,-31.2014
131.8135,-47.7578,-31.2014
130.8820,-47.3534,-31.2014
129.9535,-46.9419,-31.2014
129.0280,-46.5232,-31.2014
128.1056,-46.0973,-31.2014
127.1864,-45.6641,-31.2014
126.2705,-45.2236,-31.2014
125.3581,-44.7756,-31.2014
124.4491,-44.3201,-31.2014
123.5438,-43.8570,-31.2014
122.6421,-43.3863,-31.2014
121.7443,-42.9079,-31.2014
120.8505,-42.4217,-31.2014
119.9607,-41.9276,-31.2014
119.0751,-41.4255,-31.2014
118.1938,-40.9154,-31.2014
117.3170,-40.3972,-31.2014
116.4449,-39.8709,-31.2014
115.5774,-39.3362,-31.2014
114.7148,-38.7932,-31.2014
113.8573,-38.2417,-31.2014
113.0050,-37.6817,-31.2014
112.1581,-37.1131,-31.2014
111.3167,-36.5357,-31.2014
110.4811,-35.9496,-31.2014
109.6513,-35.3546,-31.2014
108.8277,-34.7506,-31.2014
108.0104,-34.1375,-31.2014
107.1996,-33.5152,-31.2014
106.3955,-32.8837,-31.2014
105.5984,-32.2428,-31.2014
104.8085,-31.5924,-31.2014
104.0260,-30.9326,-31.2014
103.2512,-30.2631,-31.2014
102.4843,-29.5839,-31.2014
101.7257,-28.8948,-31.2014
100.9756,-28.1959,-31.2014
100.2342,-27.4870,-31.2014
99.5020,-26.7680,-31.2014
98.7792,-26.0389,-31.2014
98.0661,-25.2996,-31.2014
97.3631,-24.5500,-31.2014
96.6704,-23.7900,-31.2014
95.9886,-23.0197,-31.2014
95.3179,-22.2389,-31.2014
94.6588,-21.4476,-31.2014
94.0117,-20.6457,-31.2014
93.3769,-19.8332,-31.2014
92.7549,-19.0102,-31.2014
92.1462,-18.1766,-31.2014
91.5512,-17.3323,-31.2014
90.9703,-16.4775,-31.2014
90.4040,-15.6123,-31.2014
89.8528,-14.7365,-31.2014
89.3173,-13.8503,-31.2014
88.7979,-12.9538,-31.2014
88.2952,-12.0471,-31.2014
87.8095,-11.1304,-31.2014
87.3417,-10.2037,-31.2014
86.8920,-9.2674,-31.2014
86.4612,-8.3215,-31.2014
86.0497,-7.3663,-31.2014
85.6580,-6.4022,-31.2014
85.2866,-5.4294,-31.2014
84.9362,-4.4482,-31.2014
84.6072,-3.4590,-31.2014
84.3001,-2.4621,-31.2014
84.0154,-1.4581,-31.2014
83.7536,-0.4474,-31.2014
83.5150,0.5696,-31.2014
83.3001,1.5923,-31.2014
83.1093,2.6201,-31.2014
82.9429,3.6526,-31.2014
82.7922,4.6880,-31.2014
82.6787,5.7283,-31.2014
82.5897,6.7713,-31.2014
82.5254,7.8161,-31.2014
82.4859,8.8622,-31.2014
82.4713,9.9091,-31.2014
82.4816,10.9559,-31.2014
82.5168,12.0022,-31.2014
82.5768,13.0473,-31.2014
82.6615,14.0906,-31.2014
82.7707,15.1315,-31.2014
82.9165,16.1676,-31.2014
83.0786,17.2008,-31.2014
83.2652,18.2295,-31.2014
83.4760,19.2531,-31.2014
83.7104,20.2711,-31.2014
83.9683,21.2830,-31.2014
84.2490,22.2882,-31.2014
84.5523,23.2863,-31.2014
84.8775,24.2769,-31.2014
85.2242,25.2595,-31.2014
85.5919,26.2338,-31.2014
85.9802,27.1995,-31.2014
86.3883,28.1562,-31.2014
86.8158,29.1037,-31.2014
87.2622,30.0418,-31.2014
87.7270,30.9701,-31.2014
88.2095,31.8886,-31.2014
88.7094,32.7970,-31.2014
89.2258,33.6953,-31.2014
89.7587,34.5832,-31.2014
90.3071,35.4608,-31.2014
90.8708,36.3280,-31.2014
91.4492,37.1846,-31.2014
92.0419,38.0306,-31.2014
92.6482,38.8661,-31.2014
93.2679,39.6910,-31.2014
93.9005,40.5053,-31.2014
94.5455,41.3090,-31.2014
95.2026,42.1021,-31.2014
95.8713,42.8848,-31.2014
96.5512,43.6569,-31.2014
97.2420,44.4187,-31.2014
97.9432,45.1701,-31.2014
98.6546,45.9112,-31.2014
99.3757,46.6421,-31.2014
100.1063,47.3629,-31.2014
100.8462,48.0735,-31.2014
101.5948,48.7741,-31.2014
102.3519,49.4649,-31.2014
103.1174,50.1458,-31.2014
103.8908,50.8170,-31.2014
104.6720,51.4785,-31.2014
105.4607,52.1305,-31.2014
106.2565,52.7730,-31.2014
107.0594,53.4062,-31.2014
107.8691,54.0300,-31.2014
108.6853,54.6447,-31.2014
109.5078,55.2503,-31.2014
110.3365,55.8469,-31.2014
111.1711,56.4345,-31.2014
112.0115,57.0134,-31.2014
112.8575,57.5835,-31.2014
113.7089,58.1451,-31.2014
114.5655,58.6980,-31.2014
115.4272,59.2425,-31.2014
116.2938,59.7786,-31.2014
117.1652,60.3064,-31.2014
118.0412,60.8260,-31.2014
118.9217,61.3375,-31.2014
119.8065,61.8409,-31.2014
120.6956,62.3364,-31.2014
121.5887,62.8240,-31.2014
122.4859,63.3037,-31.2014
123.3868,63.7758,-31.2014
124.2916,64.2402,-31.2014
125.1999,64.6970,-31.2014
126.1118,65.1463,-31.2014
127.0271,65.5881,-31.2014
127.9457,66.0226,-31.2014
128.8675,66.4497,-31.2014
129.7925,66.8697,-31.2014
130.7205,67.2824,-31.2014
131.6515,67.6880,-31.2014
132.5853,68.0866,-31.2014
133.5219,68.4782,-31.2014
134.4613,68.8628,-31.2014
135.4032,69.2406,-31.2014
136.3478,69.6115,-31.2014
137.2948,69.9757,-31.2014
138.2442,70.3332,-31.2014
139.1960,70.6840,-31.2014
140.1500,71.0283,-31.2014
141.1063,71.3659,-31.2014
142.0647,71.6970,-31.2014
143.0252,72.0217,-31.2014
143.9877,72.3400,-31.2014
144.9522,72.6519,-31.2014
145.9186,72.9574,-31.2014
146.8869,73.2567,-31.2014
147.8569,73.5498,-31.2014
148.8288,73.8366,-31.2014
149.8023,74.1173,-31.2014
150.7775,74.3919,-31.2014
151.7542,74.6603,-31.2014
152.7325,74.9228,-31.2014
153.7124,75.1792,-31.2014
154.6937,75.4296,-31.2014
155.6764,75.6741,-31.2014
156.6605,75.9127,-31.2014
157.6459,76.1454,-31.2014
158.6326,76.3723,-31.2014
159.6206,76.5933,-31.2014
160.6098,76.8086,-31.2014
161.6001,77.0181,-31.2014
162.5916,77.2218,-31.2014
163.5842,77.4199,-31.2014
164.5778,77.6122,-31.2014
165.5725,77.7990,-31.2014
166.5681,77.9800,-31.2014
166.2206,77.9269,-31.2014
165.9913,78.2632,-31.2014
165.7256,78.8602,-31.2014
165.3968,79.5594,-31.2014
165.0154,80.2983,-31.2014
164.6569,81.9367,-31.2014
164.6563,101.1090,-31.2014
165.0598,101.9346,-31.2014
165.3712,102.7743,-31.2014
165.6520,103.5892,-31.2014
165.8923,104.3539,-31.2014
166.0800,104.9995,-31.2014
166.2632,105.3168,-31.2014
166.0538,104.5488,-31.4050
166.5494,104.4273,-31.4050
166.4492,104.4284,-31.4050
-166.0538,104.5488,-31.4050
-165.8721,104.2350,-31.4050
-165.6869,103.5898,-31.4050
-165.4488,102.8248,-31.4050
-165.1702,102.0093,-31.4050
-164.8608,101.1689,-31.4050
-164.5268,100.3152,-31.4050
-164.4533,99.5038,-31.4050
-164.7993,80.8948,-31.4050
-165.1835,80.1603,-31.4050
-165.5144,79.4662,-31.4050
-165.7818,78.8762,-31.4050
-166.0138,78.5495,-31.4050
-166.3636,78.6096,-31.4050
-166.3648,78.5957,-31.4050
-166.3518,78.5934,-31.4050
-165.3561,78.4128,-31.4050
-164.3613,78.2266,-31.4050
-163.3676,78.0348,-31.4050
-162.3749,77.8373,-31.4050
-161.3833,77.6343,-31.4050
-160.3928,77.4255,-31.4050
-159.4034,77.2110,-31.4050
-158.4153,76.9908,-31.4050
-157.4284,76.7648,-31.4050
-156.4427,76.5331,-31.4050
-155.4584,76.2955,-31.4050
-154.4754,76.0520,-31.4050
-153.4939,75.8027,-31.4050
-152.5137,75.5474,-31.4050
-151.5351,75.2863,-31.4050
-150.5580,75.0191,-31.4050
-149.5824,74.7459,-31.4050
-148.6085,74.4666,-31.4050
-147.6363,74.1812,-31.4050
-146.6658,73.8897,-31.4050
-145.6970,73.5920,-31.4050
-144.7301,73.2881,-31.4050
-143.7651,72.9780,-31.4050
-142.8020,72.6615,-31.4050
-141.8409,72.3387,-31.4050
-140.8818,72.0095,-31.4050
-139.9249,71.6739,-31.4050
-138.9701,71.3318,-31.4050
-138.0176,70.9831,-31.4050
-137.0674,70.6279,-31.4050
-136.1196,70.2660,-31.4050
-135.1741,69.8974,-31.4050
-134.2312,69.5221,-31.4050
-133.2909,69.1400,-31.4050
-132.3532,68.7511,-31.4050
-131.4183,68.3552,-31.4050
-130.4861,67.9524,-31.4050
-129.5569,67.5426,-31.4050
-128.6307,67.1256,-31.4050
-127.7075,66.7015,-31.4050
-126.7875,66.2702,-31.4050
-125.8707,65.8316,-31.4050
-124.9573,65.3857,-31.4050
-124.0473,64.9323,-31.4050
-123.1408,64.4715,-31.4050
-122.2381,64.0031,-31.4050
-121.3390,63.5270,-31.4050
-120.4439,63.0433,-31.4050
-119.5528,62.5518,-31.4050
-118.6658,62.0524,-31.4050
-117.7830,61.5451,-31.4050
-116.9046,61.0298,-31.4050
-116.0307,60.5064,-31.4050
-115.1615,59.9748,-31.4050
-114.2970,59.4350,-31.4050
-113.4375,58.8868,-31.4050
-112.5831,58.3302,-31.4050
-111.7340,57.7651,-31.4050
-110.8903,57.1913,-31.4050
-110.0522,56.6089,-31.4050
-109.2199,56.0177,-31.4050
-108.3935,55.4177,-31.4050
-107.5733,54.8087,-31.4050
-106.7595,54.1906,-31.4050
-105.9522,53.5634,-31.4050
-105.1518,52.9270,-31.4050
-104.3583,52.2812,-31.4050
-103.5722,51.6261,-31.4050
-102.7934,50.9614,-31.4050
-102.0225,50.2871,-31.4050
-101.2595,49.6032,-31.4050
-100.5049,48.9095,-31.4050
-99.7588,48.2059,-31.4050
-99.0215,47.4925,-31.4050
-98.2934,46.7690,-31.4050
-97.5747,46.0355,-31.4050
-96.8659,45.2917,-31.4050
-96.1672,44.5378,-31.4050
-95.4790,43.7735,-31.4050
-94.8016,42.9990,-31.4050
-94.1354,42.2140,-31.4050
-93.4809,41.4186,-31.4050
-92.8383,40.6127,-31.4050
-92.2081,39.7964,-31.4050
-91.5908,38.9695,-31.4050
-90.9869,38.1321,-31.4050
-90.3966,37.2843,-31.4050
-89.8205,36.4260,-31.4050
-89.2590,35.5573,-31.4050
-88.7128,34.6782,-31.4050
-88.1820,33.7889,-31.4050
-87.6676,32.8893,-31.4050
-87.1696,31.9797,-31.4050
-86.6891,31.0601,-31.4050
-86.2261,30.1308,-31.4050
-85.7812,29.1919,-31.4050
-85.3553,28.2436,-31.4050
-84.9486,27.2862,-31.4050
-84.5616,26.3200,-31.4050
-84.1949,25.3452,-31.4050
-83.8491,24.3622,-31.4050
-83.5247,23.3713,-31.4050
-83.2221,22.3730,-31.4050
-82.9417,21.3676,-31.4050
-82.6841,20.3556,-31.4050
-82.4497,19.3376,-31.4050
-82.2388,18.3140,-31.4050
-82.0519,17.2853,-31.4050
-81.8892,16.2522,-31.4050
-81.7423,15.2162,-31.4050
-81.6320,14.1754,-31.4050
-81.5460,13.1322,-31.4050
-81.4845,12.0872,-31.4050
-81.4477,11.0409,-31.4050
-81.4356,9.9940,-31.4050
-81.4480,8.9472,-31.4050
-81.4851,7.9009,-31.4050
-81.5469,6.8559,-31.4050
-81.6331,5.8127,-31.4050
-81.7437,4.7719,-31.4050
-81.8909,3.7360,-31.4050
-82.0539,2.7030,-31.4050
-82.2411,1.6743,-31.4050
-82.4522,0.6508,-31.4050
-82.6870,-0.3672,-31.4050
-82.9448,-1.3791,-31.4050
-83.2254,-2.3844,-31.4050
-83.5283,-3.3826,-31.4050
-83.8530,-4.3734,-31.4050
-84.1991,-5.3563,-31.4050
-84.5659,-6.3310,-31.4050
-84.9530,-7.2972,-31.4050
-85.3600,-8.2545,-31.4050
-85.7863,-9.2026,-31.4050
-86.2312,-10.1414,-31.4050
-86.6944,-11.0707,-31.4050
-87.1753,-11.9901,-31.4050
-87.6733,-12.8996,-31.4050
-88.1880,-13.7991,-31.4050
-88.7189,-14.6883,-31.4050
-89.2653,-15.5673,-31.4050
-89.8270,-16.4359,-31.4050
-90.4033,-17.2940,-31.4050
-90.9937,-18.1417,-31.4050
-91.5979,-18.9790,-31.4050
-92.2153,-19.8057,-31.4050
-92.8456,-20.6219,-31.4050
-93.4883,-21.4277,-31.4050
-94.1430,-22.2229,-31.4050
-94.8093,-23.0078,-31.4050
-95.4868,-23.7822,-31.4050
-96.1751,-24.5464,-31.4050
-96.8740,-25.3002,-31.4050
-97.5829,-26.0438,-31.4050
-98.3017,-26.7773,-31.4050
-99.0299,-27.5007,-31.4050
-99.7672,-28.2141,-31.4050
-100.5134,-28.9175,-31.4050
-101.2682,-29.6110,-31.4050
-102.0312,-30.2949,-31.4050
-102.8023,-30.9690,-31.4050
-103.5810,-31.6336,-31.4050
-104.3674,-32.2886,-31.4050
-105.1608,-32.9343,-31.4050
-105.9614,-33.5706,-31.4050
-106.7687,-34.1977,-31.4050
-107.5826,-34.8157,-31.4050
-108.4029,-35.4246,-31.4050
-109.2293,-36.0245,-31.4050
-110.0617,-36.6156,-31.4050
-110.8999,-37.1979,-31.4050
-111.7436,-37.7715,-31.4050
-112.5928,-38.3365,-31.4050
-113.4473,-38.8931,-31.4050
-114.3069,-39.4411,-31.4050
-115.1714,-39.9809,-31.4050
-116.0407,-40.5124,-31.4050
-116.9146,-41.0357,-31.4050
-117.7930,-41.5509,-31.4050
-118.6759,-42.0581,-31.4050
-119.5629,-42.5574,-31.4050
-120.4541,-43.0488,-31.4050
-121.3493,-43.5325,-31.4050
-122.2483,-44.0084,-31.4050
-123.1511,-44.4768,-31.4050
-124.0576,-44.9375,-31.4050
-124.9676,-45.3908,-31.4050
-125.8811,-45.8366,-31.4050
-126.7979,-46.2752,-31.4050
-127.7180,-46.7064,-31.4050
-128.6412,-47.1304,-31.4050
-129.5675,-47.5473,-31.4050
-130.4967,-47.9570,-31.4050
-131.4289,-48.3598,-31.4050
-132.3639,-48.7556,-31.4050
-133.3016,-49.1444,-31.4050
-134.2420,-49.5265,-31.4050
-135.1849,-49.9017,-31.4050
-136.1303,-50.2702,-31.4050
-137.0782,-50.6320,-31.4050
-138.0285,-50.9871,-31.4050
-138.9810,-51.3357,-31.4050
-139.9358,-51.6777,-31.4050
-140.8927,-52.0133,-31.4050
-141.8518,-52.3424,-31.4050
-142.8129,-52.6652,-31.4050
-143.7761,-52.9815,-31.4050
-144.7411,-53.2917,-31.4050
-145.7081,-53.5955,-31.4050
-146.6768,-53.8931,-31.4050
-147.6473,-54.1845,-31.4050
-148.6196,-54.4698,-31.4050
-149.5935,-54.7490,-31.4050
-150.5691,-55.0222,-31.4050
-151.5462,-55.2893,-31.4050
-152.5249,-55.5504,-31.4050
-153.5050,-55.8056,-31.4050
-154.4866,-56.0548,-31.4050
-155.4696,-56.2982,-31.4050
-156.4539,-56.5357,-31.4050
-157.4396,-56.7674,-31.4050
-158.4265,-56.9933,-31.4050
-159.4147,-57.2135,-31.4050
-160.4041,-57.4279,-31.4050
-161.3946,-57.6366,-31.4050
-162.3862,-57.8396,-31.4050
-163.3789,-58.0370,-31.4050
-164.3727,-58.2287,-31.4050
-165.3674,-58.4149,-31.4050
-166.3632,-58.5954,-31.4050
-166.3627,-58.5984,-31.4050
-166.0136,-58.5397,-31.4050
-165.7820,-58.8668,-31.4050
-165.5150,-59.4571,-31.4050
-165.1843,-60.1514,-31.4050
-164.8004,-60.8862,-31.4050
-164.4533,-62.5147,-31.4050
-164.8201,-174.5037,-31.4050
-165.0389,-174.4095,-31.4050
-165.1040,-174.2095,-31.4050
-165.0286,-173.8994,-31.4050
-164.8553,-173.4787,-31.4050
-164.6384,-172.9542,-31.4050
-164.4182,-172.8046,-31.4050
164.8018,-173.3538,-31.4050
164.9914,-173.8020,-31.4050
165.0968,-174.1406,-31.4050
165.0701,-174.3687,-31.4050
164.8907,-174.4890,-31.4050
164.5606,-174.5175,-31.4050
164.4533,-173.5147,-31.4050
164.8018,-60.8823,-31.4050
165.1854,-60.1471,-31.4050
165.5157,-59.4524,-31.4050
165.7825,-58.8614,-31.4050
166.0136,-58.5336,-31.4050
166.3630,-58.5930,-31.4050
166.3521,-58.5935,-31.4050
165.3564,-58.4128,-31.4050
164.3616,-58.2266,-31.4050
163.3679,-58.0348,-31.4050
162.3752,-57.8374,-31.4050
161.3835,-57.6343,-31.4050
160.3930,-57.4255,-31.4050
159.4037,-57.2111,-31.4050
158.4155,-56.9909,-31.4050
157.4286,-56.7649,-31.4050
156.4430,-56.5331,-31.4050
155.4586,-56.2955,-31.4050
154.4757,-56.0521,-31.4050
153.4941,-55.8028,-31.4050
152.5140,-55.5475,-31.4050
151.5353,-55.2863,-31.4050
150.5582,-55.0191,-31.4050
149.5827,-54.7459,-31.4050
148.6087,-54.4667,-31.4050
147.6365,-54.1813,-31.4050
146.6660,-53.8898,-31.4050
145.6973,-53.5921,-31.4050
144.7303,-53.2882,-31.4050
143.7653,-52.9781,-31.4050
142.8022,-52.6616,-31.4050
141.8411,-52.3388,-31.4050
140.8821,-52.0096,-31.4050
139.9252,-51.6740,-31.4050
138.9704,-51.3318,-31.4050
138.0179,-50.9832,-31.4050
137.0676,-50.6280,-31.4050
136.1198,-50.2661,-31.4050
135.1744,-49.8975,-31.4050
134.2315,-49.5222,-31.4050
133.2911,-49.1401,-31.4050
132.3535,-48.7512,-31.4050
131.4185,-48.3553,-31.4050
130.4864,-47.9525,-31.4050
129.5572,-47.5427,-31.4050
128.6309,-47.1257,-31.4050
127.7077,-46.7016,-31.4050
126.7877,-46.2703,-31.4050
125.8709,-45.8317,-31.4050
124.9575,-45.3858,-31.4050
124.0475,-44.9324,-31.4050
123.1411,-44.4716,-31.4050
122.2383,-44.0032,-31.4050
121.3393,-43.5272,-31.4050
120.4442,-43.0434,-31.4050
119.5530,-42.5519,-31.4050
118.6660,-42.0525,-31.4050
117.7832,-41.5452,-31.4050
116.9048,-41.0299,-31.4050
116.0310,-40.5065,-31.4050
115.1617,-39.9749,-31.4050
114.2973,-39.4351,-31.4050
113.4378,-38.8869,-31.4050
112.5833,-38.3303,-31.4050
111.7342,-37.7652,-31.4050
110.8905,-37.1915,-31.4050
110.0524,-36.6091,-31.4050
109.2201,-36.0179,-31.4050
108.3937,-35.4179,-31.4050
107.5735,-34.8088,-31.4050
106.7597,-34.1908,-31.4050
105.9524,-33.5636,-31.4050
105.1520,-32.9271,-31.4050
104.3585,-32.2814,-31.4050
103.5724,-31.6262,-31.4050
102.7936,-30.9616,-31.4050
102.0227,-30.2873,-31.4050
101.2597,-29.6034,-31.4050
100.5051,-28.9097,-31.4050
99.7590,-28.2061,-31.4050
99.0217,-27.4927,-31.4050
98.2936,-26.7692,-31.4050
97.5749,-26.0356,-31.4050
96.8661,-25.2919,-31.4050
96.1674,-24.5379,-31.4050
95.4791,-23.7737,-31.4050
94.8017,-22.9992,-31.4050
94.1356,-22.2142,-31.4050
93.4811,-21.4187,-31.4050
92.8385,-20.6129,-31.4050
92.2084,-19.7965,-31.4050
91.5910,-18.9697,-31.4050
90.9870,-18.1324,-31.4050
90.3967,-17.2846,-31.4050
89.8206,-16.4262,-31.4050
89.2592,-15.5575,-31.4050
88.7128,-14.6785,-31.4050
88.1823,-13.7891,-31.4050
87.6677,-12.8896,-31.4050
87.1699,-11.9799,-31.4050
86.6891,-11.0604,-31.4050
86.2262,-10.1310,-31.4050
85.7814,-9.1922,-31.4050
85.3554,-8.2439,-31.4050
84.9487,-7.2865,-31.4050
84.5617,-6.3202,-31.4050
84.1950,-5.3454,-31.4050
83.8492,-4.3624,-31.4050
83.5248,-3.3716,-31.4050
83.2222,-2.3732,-31.4050
82.9418,-1.3678,-31.4050
82.6842,-0.3559,-31.4050
82.4498,0.6621,-31.4050
82.2388,1.6858,-31.4050
82.0519,2.7144,-31.4050
81.8892,3.7476,-31.4050
81.7423,4.7835,-31.4050
81.6321,5.8243,-31.4050
81.5461,6.8675,-31.4050
81.4846,7.9125,-31.4050
81.4477,8.9588,-31.4050
81.4356,10.0057,-31.4050
81.4480,11.0526,-31.4050
81.4851,12.0988,-31.4050
81.5468,13.1439,-31.4050
81.6331,14.1871,-31.4050
81.7437,15.2278,-31.4050
81.8909,16.2637,-31.4050
82.0539,17.2968,-31.4050
82.2411,18.3254,-31.4050
82.4522,19.3490,-31.4050
82.6869,20.3669,-31.4050
82.9447,21.3788,-31.4050
83.2253,22.3841,-31.4050
83.5282,23.3824,-31.4050
83.8529,24.3731,-31.4050
84.1990,25.3561,-31.4050
84.5658,26.3308,-31.4050
84.9530,27.2969,-31.4050
85.3599,28.2542,-31.4050
85.7861,29.2024,-31.4050
86.2311,30.1412,-31.4050
86.6943,31.0704,-31.4050
87.1752,31.9899,-31.4050
87.6732,32.8994,-31.4050
88.1879,33.7988,-31.4050
88.7187,34.6881,-31.4050
89.2652,35.5670,-31.4050
89.8268,36.4356,-31.4050
90.4030,37.2938,-31.4050
90.9935,38.1415,-31.4050
91.5977,38.9787,-31.4050
92.2152,39.8055,-31.4050
92.8454,40.6217,-31.4050
93.4881,41.4274,-31.4050
94.1428,42.2227,-31.4050
94.8091,43.0076,-31.4050
95.4866,43.7820,-31.4050
96.1750,44.5462,-31.4050
96.8738,45.3000,-31.4050
97.5827,46.0436,-31.4050
98.3015,46.7771,-31.4050
99.0297,47.5005,-31.4050
99.7670,48.2139,-31.4050
100.5132,48.9173,-31.4050
101.2680,49.6109,-31.4050
102.0310,50.2947,-31.4050
102.8021,50.9688,-31.4050
103.5808,51.6334,-31.4050
104.3671,52.2885,-31.4050
105.1606,52.9341,-31.4050
105.9612,53.5704,-31.4050
106.7685,54.1975,-31.4050
107.5824,54.8155,-31.4050
108.4027,55.4244,-31.4050
109.2291,56.0244,-31.4050
110.0615,56.6155,-31.4050
110.8996,57.1978,-31.4050
111.7434,57.7714,-31.4050
112.5926,58.3364,-31.4050
113.4471,58.8929,-31.4050
114.3066,59.4410,-31.4050
115.1711,59.9807,-31.4050
116.0404,60.5122,-31.4050
116.9144,61.0356,-31.4050
117.7928,61.5508,-31.4050
118.6756,62.0580,-31.4050
119.5627,62.5573,-31.4050
120.4539,63.0487,-31.4050
121.3491,63.5324,-31.4050
122.2481,64.0083,-31.4050
123.1509,64.4766,-31.4050
124.0574,64.9374,-31.4050
124.9674,65.3907,-31.4050
125.8809,65.8365,-31.4050
126.7977,66.2750,-31.4050
127.7177,66.7063,-31.4050
128.6410,67.1303,-31.4050
129.5672,67.5471,-31.4050
130.4965,67.9569,-31.4050
131.4287,68.3597,-31.4050
132.3636,68.7555,-31.4050
133.3013,69.1443,-31.4050
134.2417,69.5264,-31.4050
135.1846,69.9016,-31.4050
136.1301,70.2701,-31.4050
137.0780,70.6319,-31.4050
138.0282,70.9870,-31.4050
138.9808,71.3356,-31.4050
139.9356,71.6777,-31.4050
140.8925,72.0132,-31.4050
141.8516,72.3423,-31.4050
142.8127,72.6651,-31.4050
143.7758,72.9815,-31.4050
144.7408,73.2916,-31.4050
145.7078,73.5954,-31.4050
146.6765,73.8930,-31.4050
147.6471,74.1844,-31.4050
148.6193,74.4697,-31.4050
149.5933,74.7489,-31.4050
150.5688,75.0221,-31.4050
151.5460,75.2892,-31.4050
152.5246,75.5503,-31.4050
153.5048,75.8055,-31.4050
154.4864,76.0548,-31.4050
155.4693,76.2982,-31.4050
156.4537,76.5357,-31.4050
157.4393,76.7674,-31.4050
158.4263,76.9933,-31.4050
159.4144,77.2134,-31.4050
160.4038,77.4279,-31.4050
161.3943,77.6365,-31.4050
162.3860,77.8396,-31.4050
163.3787,78.0369,-31.4050
164.3724,78.2287,-31.4050
165.3672,78.4148,-31.4050
166.3629,78.5954,-31.4050
166.0136,78.5376,-31.4050
165.7823,78.8651,-31.4050
165.5154,79.4558,-31.4050
165.1849,80.1504,-31.4050
164.8011,80.8853,-31.4050
164.4533,82.4982,-31.4050
164.4526,100.3451,-31.4050
164.8608,101.1689,-31.4050
165.1702,102.0093,-31.4050
165.4488,102.8248,-31.4050
165.6869,103.5898,-31.4050
165.8721,104.2350,-31.4050
166.0538,104.5488,-31.4050
165.8443,103.7775,-31.6085
166.3508,103.6509,-31.6085
165.6479,103.6519,-31.6085
-165.8443,103.7775,-31.6085
-165.6643,103.4672,-31.6085
-165.4815,102.8224,-31.6085
-165.2456,102.0571,-31.6085
-164.9691,101.2410,-31.6085
-164.6618,100.3999,-31.6085
-164.3299,99.5454,-31.6085
-164.2498,99.0595,-31.6085
-164.5854,81.4748,-31.6085
-164.9718,80.7443,-31.6085
-165.3043,80.0549,-31.6085
-165.5728,79.4711,-31.6085
-165.8068,79.1530,-31.6085
-166.1583,79.2175,-31.6085
-166.1594,79.2047,-31.6085
-165.9877,79.1741,-31.6085
-164.9920,78.9931,-31.6085
-163.9973,78.8066,-31.6085
-163.0036,78.6145,-31.6085
-162.0109,78.4168,-31.6085
-161.0193,78.2135,-31.6085
-160.0289,78.0046,-31.6085
-159.0395,77.7900,-31.6085
-158.0514,77.5698,-31.6085
-157.0644,77.3438,-31.6085
-156.0788,77.1121,-31.6085
-155.0944,76.8746,-31.6085
-154.1114,76.6313,-31.6085
-153.1298,76.3822,-31.6085
-152.1496,76.1272,-31.6085
-151.1709,75.8663,-31.6085
-150.1936,75.5995,-31.6085
-149.2180,75.3267,-31.6085
-148.2439,75.0479,-31.6085
-147.2715,74.7630,-31.6085
-146.3009,74.4721,-31.6085
-145.3319,74.1750,-31.6085
-144.3648,73.8718,-31.6085
-143.3995,73.5624,-31.6085
-142.4362,73.2468,-31.6085
-141.4748,72.9249,-31.6085
-140.5154,72.5966,-31.6085
-139.5582,72.2619,-31.6085
-138.6030,71.9209,-31.6085
-137.6501,71.5734,-31.6085
-136.6995,71.2193,-31.6085
-135.7512,70.8587,-31.6085
-134.8053,70.4914,-31.6085
-133.8618,70.1176,-31.6085
-132.9209,69.7369,-31.6085
-131.9827,69.3495,-31.6085
-131.0470,68.9552,-31.6085
-130.1142,68.5541,-31.6085
-129.1843,68.1460,-31.6085
-128.2572,67.7309,-31.6085
-127.3332,67.3087,-31.6085
-126.4123,66.8793,-31.6085
-125.4946,66.4428,-31.6085
-124.5802,65.9990,-31.6085
-123.6691,65.5479,-31.6085
-122.7616,65.0893,-31.6085
-121.8577,64.6233,-31.6085
-120.9574,64.1498,-31.6085
-120.0609,63.6686,-31.6085
-119.1684,63.1798,-31.6085
-118.2799,62.6832,-31.6085
-117.3956,62.1788,-31.6085
-116.5156,61.6664,-31.6085
